m/z meas.,RT [min],Area: B6_1_ML_polar_RP_pos_01.raw (F1),Area: B6_2_ML_polar_RP_pos_01.raw (F2),Area: B6_3_ML_polar_RP_pos_01.raw (F3),Area: B6_14_ML_polar_RP_pos_01.raw (F4),Area: B6_15_ML_polar_RP_pos_01.raw (F5),Area: B6_16_ML_polar_RP_pos_01.raw (F6),Area: B6_26_ML_polar_RP_pos_01.raw (F7),Area: B6_27_ML_polar_RP_pos_01.raw (F8),Area: B6_28_ML_polar_RP_pos_01.raw (F9),Area: B6_32_ML_polar_RP_pos_01.raw (F10),Area: B6_33_ML_polar_RP_pos_01.raw (F11),Area: B6_34_ML_polar_RP_pos_01.raw (F12),Area: FVB_4_ML_polar_RP_pos_01.raw (F14),Area: FVB_5_ML_polar_RP_pos_01.raw (F15),Area: FVB_6_ML_polar_RP_pos_01.raw (F16),Area: FVB_17_ML_polar_RP_pos_01.raw (F17),Area: FVB_18_ML_polar_RP_pos_01.raw (F18),Area: FVB_19_ML_polar_RP_pos_01.raw (F19),Area: FVB_29_ML_polar_RP_pos_01.raw (F20),Area: FVB_30_ML_polar_RP_pos_01.raw (F21),Area: FVB_31_ML_polar_RP_pos_01.raw (F22),Area: FVB_35_ML_polar_RP_pos_01.raw (F23),Area: FVB_36_ML_polar_RP_pos_01.raw (F24),Area: FVB_37_ML_polar_RP_pos_01.raw (F25)
270.08506,3.183,21889621.6085186,33035646.7331042,41362346.2353714,47806701.9681268,35714415.5287718,34128444.8568195,59219808.9723971,68397847.1273177,53624831.5518805,62763680.6189148,83795089.0935773,58373875.0261288,33374852.9768751,34893341.0912729,36816538.9406004,45539333.1802155,37833801.0842293,41385445.882168,58114636.4209302,57842141.753725,71713191.0886459,81529268.3535991,71013469.6432615,73242148.871354
244.14241,2.926,557024.344039296,296635.975912008,347127.660535156,306420.150328241,400992.452923199,306927.395678253,1876153.48711704,1402861.88735066,1381201.86581965,1802642.99800831,1674811.44936534,1308319.62566571,440839.118604664,276164.404520832,408740.803234268,298546.663978846,487047.025255235,308119.076394767,1359271.20905619,2073944.15344722,810151.392719792,1260729.29846055,1227761.01188005,1021972.50548679
152.05867,2.953,88404842.2135911,67981645.336679,43078207.297459,59009010.7716023,36544282.5601181,53580209.9046818,93706149.7523572,86296581.5522494,77449526.3580164,125436936.926364,93813953.936595,95201859.0779575,87334667.4710647,86936631.0974714,86223894.3611053,94972591.1042292,105785849.779719,115531386.535106,80665037.6800296,98063848.5402938,114483921.814497,106163604.189215,109816399.963867,72797898.798344
145.08512,0.943,389797913.846014,425986523.995972,154183604.336599,363131338.040858,424154525.80675,161056912.132611,337048896.406867,310128670.948119,586012058.453005,1166870009.33472,469666737.202056,290618227.780705,422640009.969178,524235400.320412,286341828.872892,150464782.793662,369842460.256625,261151586.155125,243734698.273514,846301168.467013,1553994586.95016,576930180.18312,326734223.23535,312897207.161153
456.16126,2.414,779733935.30973,975701275.582623,577224927.70908,240265756.485564,545344187.958468,398819857.881664,317107366.381612,423174656.561252,701285565.270287,893495602.180167,465374308.304807,526769189.163159,517282845.000505,459960110.766024,567984733.444935,228532856.37153,1033249120.90342,669598644.449543,502562894.808549,731451789.698002,1314121854.92226,276778309.609227,742014897.841188,678322597.584376
343.17998,2.567,519818.364532387,1398568.46077324,1104344.89257346,804813.539630557,918461.455027585,563449.068493915,123490.027875677,273268.662099867,481889.688653719,197251.04785137,274553.726181282,315881.527261799,1444865.69296175,2380854.58303408,742957.940302648,920213.357019298,115316.122855043,159500.792438196,148098.067980922,718413.226267456,733030.687059445,239302.519501405,215976.698113074,568040.230666216
125.04785,13.983,123633.609550701,178793.196967136,180603.709411098,264048.047068996,166849.5859504,211434.979021808,211826.946757725,180372.998792863,7170027.94336693,153231.986576927,205146.665949713,8983010.35650198,161031.178319699,7396349.44905584,160732.856724157,193802.21268822,145641.895978446,151680.537813705,147428.387757661,230540.993529098,210540.426575528,8951381.72009037,181816.565509288,184445.937016379
219.04089,2.502,6941472.98269617,8378781.03719146,5168625.7958254,5019392.00805025,9067538.95911175,5948799.25369054,19550944.0178165,16498300.0507894,10454876.1907144,12139185.652571,10429369.7371973,18586389.1668227,4311333.68661765,6653763.74641163,5275973.73541681,5137829.28637008,4043324.83317026,5945582.63072375,11392619.8318535,7527653.81328274,11536831.9365508,7203187.55566868,14972767.8323167,12406929.6406837
145.07388,2.153,13835432.4509401,18873393.4584131,7963333.13895685,11791339.7231424,12987637.2918447,3453331.17347509,27138040.1418591,30754475.5119085,68884170.4289789,39225300.311419,52973121.798499,30404834.9106839,13360818.7712009,5703955.86083538,15926415.0273163,12758498.2203465,21331540.8826239,9980237.02460792,31727180.102344,125957412.543488,32164279.3061276,42507858.0022082,38065724.5111081,40503506.0101085
645.14464,2.554,55883148.4356778,48507071.2672592,72573876.1247198,49085630.3078218,58522323.6261193,69269713.3505977,121549645.712971,60895605.6707894,61754264.0842264,23897439.7571349,101122790.903652,24901321.8087089,38050612.5956194,60570033.8953179,63399457.430467,75874739.0774398,198492.722054575,752033.660828442,54308294.4742519,82367294.7441575,35412022.245128,83588403.211687,56356942.6010123,71332669.7992399
343.27229,3.986,10466935.029918,16386236.5885394,5710355.59174227,7938177.498698,8618140.07673229,8535396.75428374,2885481.4594111,2651827.43044661,3068821.20243895,4441542.00972158,3273317.86987712,6142439.98444309,12400455.1411038,11486344.8633179,7743882.27071383,5700395.28813802,9375721.19426826,5169336.44946827,3231082.54226016,3480494.10127195,5081317.57494299,5048702.40015572,3250279.04744195,4537201.13735331
371.12133,3.234,867814.166683515,1155505.42431041,1365372.3994966,1275070.15725302,866469.177272081,1737024.86036604,5259233.76516325,2723495.77528995,2957555.16423197,2860785.91368387,3850488.14865471,2622106.58928738,1539711.01319794,377041.570190005,1440808.52900539,1684942.099292,1306785.95754806,1102639.0668019,3389623.71353215,5934597.32467913,2899544.83447756,2533774.24375139,3120850.53233558,1994940.99276083
474.11701,2.866,17320706.601144,69865327.7284707,44143560.8753155,22488834.668548,20314662.627969,13615790.7520437,15106060.2173341,8594742.51082809,14016202.4660883,7879948.48269833,19416773.4942547,8391398.04161425,23412022.900789,25868920.900958,26388755.8017015,23494698.5427536,10457460.3494522,7781479.5130321,6964500.89593075,13410469.2210402,13079835.5566932,14908543.1018647,14276803.7190775,21902615.6171879
295.05866,0.738,277870686.735936,319507632.471361,550998766.905848,467108910.823607,445189742.135008,603084986.504429,439030885.26697,490610708.057312,547576225.867893,579543387.124623,525101133.246021,543373447.064382,362468190.893999,508468231.956222,564757219.319939,583420640.536716,544405739.180736,569906327.276141,426106816.616167,954910295.304581,604584290.414816,566341210.182271,416309653.10079,660912974.70781
313.11603,2.589,2578833.60451197,3300496.16434406,3439122.96340726,3048197.01461105,2485557.43625654,3540238.52043351,6769776.10156001,5259527.54308745,1877775.61537589,2621979.8105338,4058573.4788593,3479364.45880824,3060053.12155568,1737375.12307439,2576181.99301511,5001061.27758861,5217130.8060457,3422940.01577066,2582567.038912,2024472.83583316,2520756.35336328,3576041.17871896,3221707.58570711,2861059.96575172
229.10663,13.822,1989190.51247114,2428736.09533312,2312356.05110916,2734755.98836646,2435128.40508536,2161961.6330968,1659395.14811845,2376458.22352302,2202368.9930635,3981862.01312318,3550183.41081402,3262863.01741533,1941604.76395101,2846876.34005099,1927255.22657192,2107231.51223925,2508102.80590596,2798967.7679814,2356318.49127381,2407100.00150924,2984671.19870698,2734750.81661313,3791140.92419151,2446842.67813341
185.99301,1.028,4243487.71578557,806163.318157748,4056702.36251082,7560373.16088764,5953448.50045852,8210414.8826707,16461896.9115516,7482411.37939523,5813417.44578915,3074165.9989019,5860630.27757521,1295794.71697944,8541728.97191212,10239696.6178414,6877325.12251861,345771.040700947,4872805.6082481,5541672.59868579,2071499.45280716,6026839.00719175,10929238.469761,6750978.91063686,5217265.37599554,914173.523355891
140.05856,0.935,106471015.443244,37196011.7565959,61562306.0416055,21820208.940378,50078542.2424143,79883450.0970375,14105974.8294345,14883974.8150575,12560628.1327706,150179649.196668,16729756.9647897,1936047.28801828,35683504.5988522,48782644.005965,30614391.1448412,37950465.2310362,65281867.6237498,50996334.0428848,44488147.7242098,6411827.62897275,34590600.9476033,27245644.4228509,24577040.2313065,27398595.1152405
140.0586,0.844,13662317.5599429,13659463.1491804,17066324.8599096,11786007.4715494,7441486.49914932,15034567.0895082,8600743.63160788,2836636.9401663,6297032.30953237,7598260.75569717,6474112.55178186,1936047.28801828,10915517.8930322,13072050.1543757,13564522.0552709,15992856.9183614,10779206.8549284,13542052.43637,8417269.82935685,6417899.55992887,2138616.10489161,7604054.47188234,3476126.58892702,5784831.04426554
172.07358,1.327,2311737.98140024,3784910.86263592,2245917.72907896,3440635.26700783,4748508.53344721,2481319.64502425,3154842.72753289,4594594.8519772,3819690.26184459,3857683.92374015,3487058.14072743,4901996.66808302,3380570.87134599,1865150.39767911,3087948.63220681,2997765.06820265,4771604.41402879,2410121.90170969,2941394.52364444,5446801.3496343,6098866.99669828,6401720.61015668,3648089.84124876,5325008.11692613
387.29831,3.833,1255560.97507445,3782915.51367625,1184239.95862002,1320142.37340106,2066833.44251492,5989244.33164992,633600.109688763,929307.718213041,810847.064283358,525885.724874456,449508.162809235,580547.993966046,2209160.881838,1128350.31287656,1220593.2611999,2136098.92992969,1579904.50892515,771421.177759639,683487.849007482,522298.438330608,1896106.19595313,1403836.89309457,865407.366658509,823814.09975276
303.2046,3.076,12252892.2408816,28430907.1092161,12792183.4273039,33902589.2607258,35822209.2649495,17423596.4558254,35826779.7878342,31575581.7063335,33833440.1304428,30694892.9477567,27820420.1597623,41631502.3191179,19444590.0733454,18397311.3874082,17119423.7465091,26727197.9309518,25126985.9424902,16413491.8387642,28632282.2822122,42170243.2032134,49727151.2084134,37612766.230276,29856409.6217156,24795943.8776667
359.26716,3.617,6099695.76083899,7606004.84796066,4477722.59769539,8811187.05474528,11651280.9405401,8939514.02235752,2459566.57840819,1676327.82839729,2847661.26131407,2677362.99097191,3594316.7283887,5568031.88796829,8031866.32713724,11254981.7169219,5022622.99039043,11378863.2788058,12219973.1038948,5972965.12819398,3060270.85891538,3148001.34992189,4243604.96620231,4737726.84734184,4099955.19005983,2379199.56731476
184.03489,0.676,2766299.94169906,3980603.60238973,5148076.09531553,4244296.32022796,4689900.39642998,4097169.04108326,2755871.98942647,3909059.26441718,4651978.84139936,3996853.7660064,4328333.22343145,4269990.24795538,3907396.83110012,3647346.23183122,3947197.94664485,4513761.62524709,2704214.76408369,5770662.08560254,4232862.01294402,6618194.64685459,4719646.04228648,3950007.94103757,3925795.65295886,4628129.70974682
261.15755,1.068,147357023.531264,154809101.301067,113540861.611681,151236541.205064,170690650.177738,164144928.567788,136766917.668825,166910655.135129,145631215.411255,163323844.59618,151641189.226578,139235026.912328,145740822.496941,147223679.388055,145282451.58568,146929479.843157,130815564.141025,124892271.921249,137117305.026873,162490248.451209,200884552.282067,134092567.346312,148432946.099685,156347736.531373
270.06722,2.73,1126936.78973441,5576775.90331144,27018922.6250998,1179762.13165673,3192335.83963307,18649832.9345746,5725374.4374925,4094158.04646796,7417253.01743894,2075707.01794265,7324070.07611368,3451425.85019976,12382479.8397546,7773215.06209262,9519620.66439833,5116794.48699298,619192.378971858,838332.412541694,3803182.54034976,11132054.3877233,6292248.34004259,7960592.96040102,4142289.61935483,6023680.73794685
384.07009,0.728,933486.860623449,269759.232578374,571212.534204962,841238.58254052,927948.453905725,1621774.36464051,874165.05714904,396325.711134956,819667.100398103,886666.920539702,704665.280156253,702510.451003915,485969.431663066,348703.958812916,526487.812622905,800058.10743478,2089619.88672034,1906630.20359767,904715.971008042,515993.089074656,373329.32896026,396233.844677324,927407.622632048,416882.40903873
207.05301,0.884,8228694.3728244,4997443.43821582,5155256.49774019,25106840.8929111,15031123.7975285,25570714.1400276,15871653.4991037,12823209.0364585,13708539.1684237,19419328.2999999,22449608.3560198,13832455.2749297,2910849.41792555,6453610.04640002,5815915.90083324,34286471.87266,35260120.7198316,24847171.2584309,12640268.3724377,18075670.9414427,4830615.92929571,10317625.1298989,12835847.3158511,7639792.15570573
240.14733,1.111,4545817.78879511,3551185.52231378,3415012.39291534,2687917.69851341,2771296.84252201,2525203.42276454,2909229.71866951,3209910.19155299,2732980.92295716,4105698.78107412,2671778.90832316,3490285.87396464,3171735.02783265,5374404.82422853,3161235.57290161,2889213.72851925,4097116.16012168,4146649.59508486,1957233.92696594,2426195.7338937,3396358.17217949,2591886.3695403,3210042.3753986,3436889.39744185
317.22019,3.216,765452.903439904,1503393.6415612,543363.630769661,2238139.95573686,2461067.17424538,843186.12802504,3557380.49523881,2135210.80351474,2672160.47643648,2276408.96139806,2457293.41789356,2491663.06174943,1115898.5905764,694919.070979171,953074.263454887,1307874.69244962,1153316.15290633,621250.913022443,2074628.61806756,3679125.49897989,4009193.89752502,2488937.29594868,2040840.97348162,1484301.85086889
289.18891,2.891,2466335.84326305,3200544.63797539,1520435.66631539,6509299.54289987,7039823.94870544,2976570.09980533,10290628.168512,7439337.69322041,10015612.9205435,5955010.20769345,9924048.17645676,7285709.91854808,3748152.3522344,1477509.74142447,3324716.43209568,3530481.99285711,3010507.03407905,1938470.79831557,7542064.40234685,10876730.4648436,13677225.399872,8089076.78616262,7738796.09558443,4067620.57252296
331.23555,3.206,9100124.49946232,18948849.3137251,7412589.97161303,9835936.43552913,16893059.8847761,18096672.0366828,11674842.3232272,11563387.1489184,10318042.5003596,8436921.00439325,10970821.8428172,11641005.0162782,14220366.4031889,6687085.55111413,10978637.5069788,14028753.0856888,10120315.4370602,4148630.1981324,10298397.5858315,14500780.5977824,24436561.456237,15166814.0107896,14972327.1670183,11108094.6371117
301.22539,3.407,1298160.11046415,2444395.52284225,769736.951974317,2378757.29543528,3387028.89022432,1329567.57523179,2849352.14923764,1334517.4654585,1907469.31261699,1721272.49059241,1542389.50704909,3321614.03451598,1461416.4945035,2299213.30053658,3137257.64558635,1305243.77879085,5542817.40958537,2777542.79379167,1634948.22171411,6964481.51550906,5280004.13974877,3596395.36127821,2394026.41912506,1738211.84732712
205.99808,0.906,10643309.3472866,19320263.8868823,32319917.6319636,16679743.8982494,15712735.252034,28483078.763869,11083056.4053967,21491882.4885615,26062624.5809682,4853250.37799813,23400957.9048527,10927823.9160067,24551810.9336368,17259097.8240245,30068265.9807322,28960629.4810969,7420702.07889681,8045387.98450279,27220261.4765893,21162957.2723208,29201298.1968593,34736421.1842208,16651942.3033729,27603682.2301238
109.0644,0.945,17124065.2138995,4865662.57146422,5536272.43437333,5437098.98205669,4461971.93673707,4056463.00773,4067601.40168574,5874783.36792477,6390446.94821618,23120175.393044,6334050.64698934,31285642.6023623,5215250.71923175,3477333.1191858,6102526.04920108,5145902.66270125,21697440.7260871,26641446.32593,5940239.12301024,5601898.24665122,2359467.12761483,4995032.68524917,8703167.55289396,6113279.04693488
145.01984,0.932,1094279.44788881,2119855.08683181,1124213.42050051,3568058.27761164,5453791.02412937,3418145.016684,2548172.68115391,2672839.24063232,1748486.18465103,2693640.48066427,2105179.30269657,1525460.74001963,944939.974997388,2448664.09543834,1443964.89031662,3833123.89957464,2773989.15377315,1405964.26787817,1788288.75667226,2117756.78883416,3334633.19526486,2010794.22601411,2836495.65218873,1480890.25970808
539.18944,1.107,121882.364953958,456104.543958081,884010.617486419,457586.150684047,346874.144377479,183978.970345409,695230.162877218,1262578.05317583,1202971.31116012,655920.233677884,2524951.97280218,796210.310778148,291183.928309035,971271.750454665,346519.068731828,682095.183686326,85051.6836902323,120503.352166338,958557.667023152,1987242.01970085,819809.461512006,1236670.71072613,941918.182511986,1771614.17508995
367.27218,3.891,1980318.87586923,3378924.64818888,1715063.68196158,2004603.36724495,2074156.19008694,2255102.68559085,605881.688246718,222154.630853975,277036.972470242,760605.173392866,681626.754763366,1546908.86841415,3613071.85855195,3407667.99532248,1796576.56741094,3536400.83735791,2940234.74946335,2040114.36500526,603475.889439471,741867.485841782,1696299.90270507,329521.063294176,851444.626354597,470595.404051111
307.12657,2.684,2606009.69767789,2242278.47610699,4308392.91225724,2100297.20389446,2167156.37561151,2159425.66273503,2715858.14793575,1871543.79366579,2242847.96864187,1897937.36605043,2512255.06367818,1991788.65142446,2756249.26343431,1807197.63544326,2629316.66970628,2565184.86906683,3087473.23181124,3031889.03778098,2279718.95159588,2235167.81390694,1870430.22305745,1556404.16686906,2193204.33170647,1725353.23403684
