m/z meas.,RT [min],Area (Max.),Area: B6_1_ML_nonpolar_RPlipids_pos_01.raw (F1),Area: B6_2_ML_nonpolar_RPlipids_pos_01.raw (F2),Area: B6_3_ML_nonpolar_RPlipids_pos_01.raw (F3),Area: B6_4_ML_nonpolar_RPlipids_pos_01.raw (F4),Area: FVB_1_ML_nonpolar_RPlipids_pos_01.raw (F7),Area: FVB_2_ML_nonpolar_RPlipids_pos_01.raw (F8),Area: FVB_3_ML_nonpolar_RPlipids_pos_01.raw (F9),Area: FVB_4_ML_nonpolar_RPlipids_pos_01.raw (F10)
743.54705,6.822,2250298156.49682,2250298156.49682,1992027805.92142,2085153597.38228,1777162004.97806,1828681586.54595,1864218970.78709,2144020151.08699,2087151790.37149
803.63078,7.127,8139777.12177318,7476969.63972076,5471955.37767436,8139777.12177318,7538023.53656304,7410428.32379579,5353697.41250075,6885290.58867858,1494520.81995865
945.71254,7.218,4766210.90678149,2044460.43230745,1735545.97381761,2424457.30325602,2217163.64312818,4766210.90678149,1969263.49427775,2123251.11090105,1975963.71938621
966.81371,8.316,5329753.45190261,4300356.13048979,2290913.58169649,3240882.57026683,2810801.98847417,5329753.45190261,3568618.64387781,2858809.37981451,2028825.0987833
621.64287,8.749,2774859.82629103,2214289.36652403,1948185.01962831,2093176.71420331,1793834.8201492,2009692.86895567,2774859.82629103,2461408.72700199,2333507.03611121
590.52764,10.04,2776909.17696846,2194573.2542841,2205344.99981558,2656117.05477491,1699223.88454428,344497.845371262,2165579.29182757,2776909.17696846,1097872.18525412
677.59632,7.799,2783783.51700064,1392732.55724359,2630971.85934844,2098153.58222851,2425265.77193022,2783783.51700064,2208822.03149234,2388456.2353866,1225547.17114552
816.62877,8.951,2786322.37943904,62644.1175395745,98806.9121138063,2786322.37943904,1124508.97584148,57524.5247256779,55972.7151869767,295414.841018758,745388.640116938
996.79088,9.371,9554088.20159723,2786512.37586581,6316803.00517351,3170725.08515928,3374872.5060237,9554088.20159723,9516828.12720805,2904599.33505967,3081461.19172956
556.44984,7.092,5060460.83659077,2850946.83572531,1290281.12381617,2786687.13763567,2592674.72471755,5060460.83659077,1796675.46654821,1840890.20997227,1402584.12695395
858.77117,9.915,3643594.19886458,582226.811398736,2786794.91898947,2217301.273201,2787941.61792526,485924.833185197,1595555.65422551,3643594.19886458,1755405.23174625
874.66521,7.141,3755947.01777436,2812951.80477916,2558897.49678455,3755947.01777436,2348789.68026116,1563473.18759845,2568734.050746,2341760.98562627,2123421.35225112
623.54713,7.388,3694075.65528673,2801660.66982557,2689532.71655267,3694075.65528673,2724405.67024716,2006802.38189162,1141650.68941679,2746947.05078729,1823540.99114558
806.79228,10.474,5593722.16326373,4029404.03721752,2808605.35627675,2392874.20955866,2580483.85114875,5593722.16326373,2970622.74158545,2574843.07095368,3268341.49355783
961.8091,9.831,10943233.0201328,10943233.0201328,5160529.31492712,500049.778499381,462486.520302327,2328734.46361773,2500852.7728606,1470146.27558777,1698780.36323225
757.60077,8.483,6636229.91881267,2766442.78199253,5802408.21738453,6636229.91881267,4917181.59342362,6613448.48511062,1501796.86520658,5426912.94413293,4587734.98695493
291.19476,0.504,2826582.23784919,2826582.23784919,1123334.83127307,1282671.75901477,964210.05555813,1803596.63085698,1132208.0140566,2666824.74475191,1083194.1602804
754.60863,8.92,2860415.30327447,377734.616878542,214176.963007569,2860415.30327447,2230649.28779961,177424.501779399,274682.139955765,891213.608490665,631846.497032374
837.61182,6.386,19249735.1589717,17137677.3357649,17517486.7909483,2864049.84558905,3647460.56580933,17309457.8772432,19249735.1589717,1896637.61988346,18377706.1510475
667.60643,7.913,8491264.43888064,2252438.68751737,5573611.72962415,5945090.27356846,8491264.43888064,3609956.86124476,3251487.42096783,2872274.93307633,2576832.21174523
647.37322,0.487,2877161.76649514,81744.5278418094,416657.887451449,162084.949849469,616148.365186265,369562.344414725,2877161.76649514,494391.877483807,241353.096584082
625.62938,8.316,3833872.00871166,2769376.08591919,1765504.39443295,3833872.00871166,3192652.16547928,925399.035485447,1785059.02722396,2880966.30184638,2653920.9869126
908.68901,8.875,2888012.79110455,2012245.60872383,2888012.79110455,2470103.75990419,1033337.47234534,918058.976890495,1423737.64713115,1444228.66621342,1836458.05311805
919.88349,10.588,7913916.29292463,2888494.34499737,1778359.9237611,7913916.29292463,4601842.81680437,1663891.93272321,2500892.63580292,2100630.590652,1904405.36081073
1541.13199,6.487,3271367.62890036,1775889.77469105,2690744.42103412,3271367.62890036,2414069.38576261,3261992.33896746,1427131.2339838,2498660.45713768,2675858.71045323
526.47517,8.77,6066573.9986127,4477855.11917318,2807103.83460459,3872450.32818905,2907584.20689061,6066573.9986127,2662866.82757222,4047646.83318251,2902290.47815541
782.71257,9.87,4768871.8475819,1217706.52693965,1004010.77846371,1877242.91642151,4420418.59562731,4768871.8475819,1528941.63070474,2096252.05734573,2888896.7763114
928.58714,5.668,3891097.79631482,3891097.79631482,2249463.84449165,2922362.46785703,2309461.57087862,888983.054094687,2648534.22403697,2689613.3775813,2734889.48623886
864.56731,7.997,2826749.6049308,2324821.10606371,1416263.25375667,1784608.08611174,1647769.11984638,1279506.00923746,2159552.01093623,2826749.6049308,2065064.46599083
606.50591,7.083,4489482.83158674,2072307.15588426,2368496.75345729,3255667.13674772,4489482.83158674,2015761.70463951,2260821.67871053,2765688.3778099,1999404.51120728
818.50414,5.365,3108016.42296949,3108016.42296949,2092791.15277924,2939298.50390331,3031614.61987678,2375298.86288331,2292202.91082493,2761132.75366585,3002946.49053751
763.51627,6.701,2755903.3533847,2755903.3533847,1617476.39394837,985490.149791217,1893022.3594086,1323289.4183396,1918352.80558799,1178961.58517327,2343557.64431825
847.73949,8.852,2553814.39589955,1905062.98915079,2553814.39589955,405396.512833396,412429.032299166,351538.343114496,926991.42683167,422259.552961608,789521.584930182
813.55351,5.392,2558674.27615488,77620.1501015415,459961.95211985,892501.827232027,2558674.27615488,867402.663544231,686828.367225524,191575.314261716,499298.794176613
605.61046,8.342,2706704.07179038,2583644.20748838,1966708.17915663,2706704.07179038,1713009.72254101,2079783.24924781,1977773.13369424,2302215.18529988,1867243.00833117
947.9168,10.816,3530683.92125835,2593639.39855121,2188502.64936879,3530683.92125835,2807142.37704115,937949.219152086,1912099.95095242,1097202.97938842,1185475.32845985
508.35614,8.353,2595845.56586353,2035278.45598941,1874963.63758621,2140928.199155,2037431.05809359,1798809.88167124,2043250.20607406,2595845.56586353,1856026.00876239
555.46575,6.759,2780230.35933061,2394208.65669133,2601346.66186082,2780230.35933061,1055942.15323958,1511059.95653676,679243.219337443,2628131.73836456,1272980.93708006
562.53252,10.091,2601949.56584945,2006726.77739237,1430147.96713788,2601949.56584945,2303334.42960896,2228932.00640665,1688759.19940952,1711538.13189689,1149377.98393042
565.55174,10.319,2920852.68569802,2613588.65492658,1068124.01972249,2920852.68569802,1742813.13171989,894710.662554463,1056845.15377178,1009276.80175651,621375.902885673
759.63656,8.465,5342406.18242746,656530.433625932,183297.605574565,5342406.18242746,2615844.25328175,238712.80216796,642556.718568675,2539407.7942904,1129992.3305474
911.70751,8.663,2622894.82183368,1955215.11603415,1237017.07896117,2622894.82183368,1630366.75651889,758666.353876374,1511088.46878867,1344892.49501994,1237355.15185463
596.48058,9.273,3399419.97035146,2082070.62921649,3399419.97035146,2128543.50219875,1895714.0472862,834038.612934345,1763177.76569588,2085098.49033842,2630196.30753608
693.64277,10.017,4268835.88241197,3655578.50286516,2076160.07486411,1529205.81771549,2593904.65125675,4268835.88241197,1390317.61736241,1796514.30318126,2632225.19039868
548.45976,9.885,2633416.35260302,1031424.15103127,1072049.72121144,2093220.2595154,1991364.51739185,2633416.35260302,1964957.36596259,2275069.41895806,2237617.19492837
817.27233,7.134,3470230.63625712,164334.191845165,150506.964349449,157959.121795481,177470.524867954,155236.083654078,164418.934455371,167499.845585755,142339.092497542
673.56474,7.735,2646855.98438095,1418536.93926205,1742175.05997818,2330523.62697252,2495849.85648472,2646855.98438095,1910329.55093631,1540256.83857787,951235.034423981
1039.2741,8.698,3170699.98698448,102221.481502129,99210.2952787118,96069.1539513365,93710.5531175927,118539.7200679,86147.0901480215,87471.347805256,77548.0244135089
809.59391,6.56,12783519175.4032,12783519175.4032,11875540416.3144,9174611673.57683,10011652352.5347,4570741534.78608,12097286658.1305,10815209289.7342,12452170681.2281
901.80991,9.988,11700917687.194,8380965777.30578,11700917687.194,7213137419.77554,6698644496.22895,7563620911.80034,7662812241.00378,8990250972.99678,7646207699.15623
818.64733,7.319,5602740.27086633,4437033.70689147,4436031.07713596,5602740.27086633,3161690.38022795,4041342.93624163,2674371.19745017,4773107.13222232,3989291.06157397
643.55315,7.917,3257409.3891849,2500648.92236908,2635476.46155038,2707163.2816672,2222237.79849102,1313885.46481568,2699492.99275851,3257409.3891849,2194443.91509416
669.60564,7.697,2724591.32378032,1133024.90981405,1321142.01743385,1436622.82352671,1555345.72255576,2724591.32378032,1415270.62442176,1393459.0017718,1465772.97413419
579.48639,6.846,3100090.83781081,1025024.14705769,2028995.99930788,2726738.34725053,3100090.83781081,1312098.60403183,1307424.63782245,2003731.01307314,1175810.90056897
1045.88312,7.313,2744554.3920909,1074256.07425173,1858685.17918582,981574.305302312,2744554.3920909,1658042.98527902,2181916.91346552,1308524.63599444,2110954.69385344
651.61662,7.746,2750858.680031,2314020.46760704,1547767.75885375,2025397.22108989,1999471.0963789,2750858.680031,2223777.18837996,2509585.2656833,1272059.83654629
686.54692,8.461,2754908.95533884,190960.2153602,175528.486436883,433946.569671432,261758.264540753,183303.043481898,2754908.95533884,2736228.26889878,354414.390289265
630.52031,8.056,2927670.04089748,1962249.77652075,2927670.04089748,2639112.05287929,2318004.60768775,2365524.45278722,1898067.41243043,2204966.11228897,1220650.00529145
966.25756,8.524,2544125.4153415,93727.7057066229,93881.5080238674,100560.377923191,88525.267761362,91411.9630612111,84903.7772300824,108381.077585958,87161.4434189829
822.59383,6.854,2929158.13390596,2389724.11357691,2929158.13390596,1960864.12704548,2733723.75236961,2310773.8898836,2011453.28111886,1867892.69805439,2015386.16004148
756.61604,6.503,6277818.18667736,2822549.76007492,6277818.18667736,2650563.00487412,3367354.57901698,3971957.03457945,4363058.23960743,2798775.27849574,2964089.34509945
895.6751,8.962,3275899.54596987,3275899.54596987,2617986.14786237,1347824.86526267,1478037.11655008,401034.957595393,1723558.53552776,1417131.21052884,3133592.74436192
733.59917,7.699,3191428.44650118,2169991.23216417,2007508.95979043,3142512.56071906,3191428.44650118,2469508.48000548,2019112.32607596,1840873.57750234,1381156.52636339
665.57566,9.089,3143140.84730129,3143140.84730129,1500990.38865674,2335299.48494062,2097862.52140933,2270461.45076244,2142285.56423527,2579006.83489264,1078948.46411697
840.8254,10.492,3145108.6249415,3145108.6249415,2237094.79642008,3142915.18224091,2466967.24369218,2357643.351446,2572745.09817888,2175284.00042285,1493247.72223422
907.78429,8.43,3164953.65018544,2267052.11893057,2720715.7454018,3164953.65018544,2397241.84263736,1817052.18993626,2005377.01542747,2059594.92775422,1953938.18537715
690.51964,7.548,3515569.66395581,1755452.12311169,3172325.06714242,1800258.59682266,2978076.95303617,2850389.68370619,2835323.2141933,3319118.04101407,2451435.02220973
650.5261,6.672,3685532.38158352,3198328.09451137,3685532.38158352,2308291.09168086,1188624.24434189,1356590.2213044,3331477.64868288,3106742.31889891,2479286.18742614
867.85106,10.487,3175677.39943932,3175677.39943932,2404545.44750593,2804271.52629232,2744895.3835233,2372100.21856545,2643422.47594353,2434767.98687447,1804205.17331791
687.58025,7.697,5967006.08052977,3948437.50279625,4352413.85248931,3185036.24872532,3392603.10040611,5235525.27885137,5967006.08052977,5804635.69254301,3584481.03577573
644.48101,8.355,3188730.85863726,3170320.83231241,2092556.95509544,2480476.00848504,2578440.92104652,2455108.93113745,3150348.96408298,3188730.85863726,2733616.14693315
951.75263,8.777,3217022.72745169,1746112.78879594,1845860.31189043,527056.362694879,722175.138340109,485411.134664006,2466103.34571681,2295239.47436845,3217022.72745169
775.57024,7.457,6222984.13565888,2644651.95472591,1469225.80253709,1446288.16473072,1152052.02912725,2377387.28417179,2851959.73281665,6222984.13565888,3128265.33535838
652.5424,7.587,3827332.36683424,3071273.35289356,3827332.36683424,3500289.48168597,2889774.35217278,3125900.16277127,3066024.05774708,2673084.91491114,2504102.44484385
686.63199,7.374,3244034.00537292,825384.449329253,1741673.03411418,1328047.08346938,1230878.76218103,3244034.00537292,1741920.11271924,1839124.26545158,2074320.54170489
669.56988,7.819,3249667.14262492,2863594.29630389,2598314.87249734,3201870.88083751,3249667.14262492,2130896.71365465,2815969.58105785,2803657.45174004,2157143.91350451
1012.6907,9.228,3887353.93811785,3887353.93811785,2369176.84077884,292703.730853058,406932.614764517,3257479.05600841,2392692.87348939,1483842.45577012,687597.783672519
869.62761,7.166,3260218.44251503,3012997.13566383,2465174.39953359,3260218.44251503,1998099.09430141,1825170.56875008,2604548.25909463,2195143.27250802,2309664.0026791
895.76269,9.446,9601911860.44844,8523015734.2968,9601911860.44844,6370722136.03962,6764615059.85109,5973556583.63344,7109083532.09553,8142512735.51074,9209104834.01958
838.22655,8.201,4077342.09517614,92080.1294408999,83530.449584259,99064.7111862948,104909.489549744,108738.041927413,99510.037448904,98777.5066766496,96448.4631223573
677.49944,5.322,3281883.88811501,1953407.74328211,1309210.51418139,3281883.88811501,2446045.49227525,2122139.68320446,1649854.07087586,1826977.17341032,1629608.85842714
285.21731,8.178,3284110.66708215,2598600.47513123,1413455.54508019,2621522.14495128,2386311.48529773,3284110.66708215,1512421.98604889,1945682.29523535,1396333.95726935
773.65422,8.611,3303592.28266648,340298.681372783,282477.687744853,3303592.28266648,2675752.70474312,388102.699014871,460465.064094535,1781269.38474413,1675337.51471768
897.77791,9.629,10841793066.0449,9594359315.56045,8936885145.82669,7880785890.22692,8299062301.33998,3895947897.85595,10841793066.0449,8298367937.49347,9790171454.40543
983.88593,10.02,4261603.89576984,2852897.58252489,4261603.89576984,1972182.58494892,2436430.07210044,3334485.31299769,3303372.39024274,3457707.35527318,2924946.55274148
855.57768,5.616,6691687.21122161,2378272.39077209,2263832.60896228,3217438.24178227,6691687.21122161,3505541.57676524,4773370.97243872,1026069.10107269,1061331.58158574
795.65972,7.386,3608540.74842402,2522075.33897685,3116700.89745598,1964424.22032242,1596105.1904804,3608540.74842402,1677406.97465425,1964770.44433012,1825227.1323671
663.55474,7.356,3116442.46497246,472199.726927229,763153.605681014,506743.614734814,493909.986217568,3116442.46497246,1021448.35421913,727608.560988326,1554675.5076143
712.56175,8.521,3107852.18818825,387679.67046724,198408.70427723,3010601.78333629,2123535.00440911,552315.698437175,2861391.12524024,3107852.18818825,772378.411419707
1632.08908,5.575,3755794.00235093,2509172.13353715,2422334.20261742,2942986.92196731,3695063.97915943,3755794.00235093,2691312.8866855,2680965.96823013,2392952.44096369
548.47936,7.509,5327271.43929195,2266865.26938898,2554018.98690279,2977120.79767245,5327271.43929195,3726054.83910363,2431338.59672791,2239186.11440317,1136911.91920961
882.59862,5.841,6487640.50163444,4900066.09203877,3422068.58938109,2982803.94548753,5698572.26823044,6487640.50163444,5627022.77314083,4977659.68436,3378302.99371401
911.76171,8.891,3605213.58900046,2141994.21958269,3218364.5062188,992804.187792784,1109727.85161233,1831880.6868048,645796.951602668,3373456.12946218,1996666.17318883
586.41692,8.45,3379488.51712495,2663339.07736935,2323236.26524366,2997506.89823803,2849165.17121775,3379488.51712495,1361474.53941299,2004305.43937289,1915308.67406801
1003.78435,8.255,3001176.89251566,1372028.13897099,1746564.50940039,620563.959274456,609802.891480795,1060848.62468603,1306774.85171442,1623338.51143635,3001176.89251566
850.59166,5.464,3648677.84522847,3648677.84522847,2205180.51209381,2799707.52340507,1276845.24212135,1588388.63565505,1915567.88411142,2548664.91093394,1871137.83531601
899.72163,7.974,3008372.62785567,440740.867219344,408665.571153509,379313.704235887,136376.471268375,328805.572565076,3008372.62785567,336848.814094054,2860107.08023972
538.4395,7.533,3395062.36787909,2443960.58980022,2552912.48384125,2582956.52235224,1969220.70754695,2685714.2063216,3168200.4543724,3019077.51082809,3395062.36787909
