m/z meas.,RT [min],Area: B6_1_ML_polar_RP_neg_01.raw (F1),Area: B6_2_ML_polar_RP_neg_01.raw (F2),Area: B6_3_ML_polar_RP_neg_01.raw (F3),Area: B6_14_ML_polar_RP_neg_01.raw (F4),Area: B6_15_ML_polar_RP_neg_01.raw (F5),Area: B6_16_ML_polar_RP_neg_01.raw (F6),Area: B6_26_ML_polar_RP_neg_01.raw (F7),Area: B6_27_ML_polar_RP_neg_01.raw (F8),Area: B6_28_ML_polar_RP_neg_01.raw (F9),Area: B6_32_ML_polar_RP_neg_01.raw (F10),Area: B6_33_ML_polar_RP_neg_01.raw (F11),Area: B6_34_ML_polar_RP_neg_01.raw (F12),Area: FVB_4_ML_polar_RP_neg_01.raw (F14),Area: FVB_5_ML_polar_RP_neg_01.raw (F15),Area: FVB_6_ML_polar_RP_neg_01.raw (F16),Area: FVB_17_ML_polar_RP_neg_01.raw (F17),Area: FVB_18_ML_polar_RP_neg_01.raw (F18),Area: FVB_19_ML_polar_RP_neg_01.raw (F19),Area: FVB_29_ML_polar_RP_neg_01.raw (F20),Area: FVB_30_ML_polar_RP_neg_01.raw (F21),Area: FVB_31_ML_polar_RP_neg_01.raw (F22),Area: FVB_35_ML_polar_RP_neg_01.raw (F23),Area: FVB_36_ML_polar_RP_neg_01.raw (F24),Area: FVB_37_ML_polar_RP_neg_01.raw (F25)
406.09857,0.858,114731078.605645,26397226.1397664,21961021.7395749,79389772.6994826,79498773.5710692,133078676.505544,99368099.8589142,62247718.8342594,74246190.2761722,134470028.122523,52408636.0421927,57157343.589327,22935492.9016295,17463853.466202,34599214.5902733,96449364.563083,216334430.8441,191509775.250438,75095066.3384845,59207579.5652208,42853727.4226243,45919368.1577092,47424267.034386,42816214.8523253
148.03577,1.14,124299111.299558,160197013.431399,138775484.992832,145008012.005115,145776238.819036,129681070.440501,210336186.801289,216226451.51883,206733518.285868,258722523.537201,239754369.956654,289636663.520456,188729591.869935,228123175.413125,151174948.346115,160950880.70152,118715132.360043,101834253.628007,211936214.796045,268314488.153647,253191137.121136,336072233.31517,231642294.355811,314016042.391835
166.04648,0.786,343611604.921627,297620241.771155,304028624.211021,316031874.194742,266903108.260364,317687074.795903,181317328.96787,196045516.539099,225224357.866198,152701157.039027,207028997.526984,114302628.169873,354078821.658513,344760739.170977,327139423.61629,289485454.58722,159437266.661803,162638131.26348,141902806.060414,185928897.950383,176722155.569794,211361655.436346,140855869.57815,184447306.790051
129.96544,0.679,262995885.024278,242847721.259855,311767668.247292,300758775.540173,294502443.729041,313519408.8447,283360137.093525,305995382.885709,158106684.014549,87777870.3209254,303775532.812444,374272432.110105,86720851.7138704,327047045.938051,276908381.298267,103291442.09341,314119781.54148,236766850.665707,267161591.801663,292486001.725805,112683125.472648,313662153.544646,325936793.577914,278962923.996885
696.09399,4.025,255330005.043877,377020331.871378,142132952.048928,137599053.292138,137733116.845938,262125505.001378,88948644.4549917,60567445.0822452,90853135.1375947,93992652.4080689,111057035.924484,183797342.429733,74108454.4033358,41634470.2950922,219560583.746942,226320850.27429,243326400.587593,90856501.7809636,56251031.0990992,59422843.9079995,203212566.054811,53920511.4688892,148013425.112923,43706290.9349412
421.96649,3.226,320270955.211209,359939925.427516,339835267.771208,361664882.136297,419933564.978447,83579987.1484935,363854996.672931,366485742.816399,326895467.90648,376988102.14558,309229658.346908,100714336.121067,365491334.498856,353545149.258493,330403940.732008,82121763.9950978,77730669.5692717,98614001.3181989,309720570.498397,295367307.815656,360091951.218758,242311559.948413,351365296.896432,347889615.268069
133.03602,0.758,188543025.829555,188424261.090029,298105991.698843,155412340.303152,200677390.689358,428627134.63696,176575256.636337,133916884.370625,157658026.436222,68368232.7950857,136035449.945664,55335011.9878998,194795455.996316,317110206.757966,238591191.364172,217271562.124226,121938962.471719,142134982.531488,166187480.739027,167756511.784558,142211174.741126,117511995.835374,100841871.609817,124325895.924073
167.02396,0.784,437983923.983037,258747340.224447,87572837.4214837,171981197.510449,81337276.5293528,51187337.2139432,117993162.777923,120132351.049505,156450667.342901,362610187.754484,112642470.100109,286106301.181909,236204992.052308,81416605.1165213,200348340.717106,137088419.848859,360746398.947818,287196263.951174,338881077.57788,176126572.395072,107405744.214962,199023969.238009,335004889.878256,228852578.775113
308.12183,0.901,323785333.966396,26143551.5896886,18322520.1641576,65923002.113519,36936093.7875894,79537739.770541,38151926.5960402,10360320.1689743,46522620.7412553,324484315.229752,61100659.8716812,456275223.587264,32182027.6688237,33503104.0010285,35651731.9996412,75135438.3233642,417621570.986955,263026544.28424,77764110.9028501,65713990.4543205,18375569.5597692,26515689.7068299,126177317.093681,37316696.4766733
1224.30423,2.764,427905750.933319,440196752.606959,457050222.734417,303209989.316998,313690841.78333,281342745.353803,265205959.559855,311879987.70429,229390057.871255,324205358.132083,255868916.418857,265125948.045507,364219288.720798,365103344.550453,436634830.405376,316643194.150429,318555853.867475,332412694.850358,239437486.256736,279812015.936973,268005489.982472,242704219.175054,330363444.242826,285120038.578118
384.12145,3.29,310277062.765745,249478040.926988,233697448.716646,306248269.165822,380899272.086586,336069509.638835,305546247.793686,334239034.403515,367805259.942556,332983578.974525,490140388.215609,386460776.083097,337137056.092238,195473234.173526,277657091.533251,244697096.583638,323744839.539642,254119680.029557,272860259.327638,325284865.073925,446425594.582839,357755070.160722,376063624.148179,348042208.070494
406.2719,6.308,1969802.23697672,5983890.46058671,14820866.0849456,16769803.1809162,4955818.82018423,493902701.46545,6160152.09725692,1678718.05878823,3808269.84643674,610714.44810362,1530764.79428179,609519.533651515,7297964.46578693,32814706.1697721,19484743.5168272,89519310.2296584,52651383.0454329,64766589.7457841,1863360.63211444,543674.650292498,1196912.43185887,747080.367314629,359119.169220327,702408.254389439
269.99041,0.865,189170657.485937,224341606.03853,424861987.456599,339676375.632695,428828580.652392,447801632.315517,524211736.650472,416314400.67867,501549580.133268,298966581.291863,468968271.64845,216929497.353123,283789903.479756,384457315.064494,283331624.334625,351089191.783891,156060188.919874,295159390.378301,304738237.060497,396366730.128216,140011728.615053,271190277.368048,330674399.435677,258792300.345599
936.25768,2.876,54058623.5890656,3349965.81101644,1571838.5144787,356246057.926162,104580489.568758,232666006.508128,110368378.458839,101707488.683907,100053503.606011,439183212.862543,89722097.1467569,304995942.375189,1779311.7361575,20333113.3852315,3681374.89191729,168490835.968075,500296057.464615,475461443.111998,127342774.736098,89858631.3301357,80126076.7973268,90055651.5666004,146096600.571119,48799730.5127776
574.13473,0.79,350915323.585869,109579699.437017,13196590.1984729,82680476.9068325,79708146.5571824,10243697.2634051,76021114.3991039,77567958.5097199,78938307.130555,212092357.88534,62920502.3346441,150953077.345628,71966928.0101924,23874376.1637934,68018493.3552913,87809967.9661602,230547212.655651,134077518.28257,200446923.090445,100238058.590574,63774973.0748965,97320055.5590049,147243087.850503,129794138.530679
541.33803,5.816,8769358.3950984,9045811.93236103,8000821.13100893,10535998.7019145,7601723.62823746,6105466.72904441,17664162.2460467,11091795.4858813,9071004.49598681,7284007.64860287,11763809.2689925,9730917.37803277,7338280.27095977,7565671.42609834,6914997.3223679,11732103.5152138,2766474.54209294,2002714.71273644,8943853.06402776,10164282.5743786,7643166.22307581,7654905.15111214,5714426.01908168,12037320.0114577
191.93487,0.052,97039942.8955827,75106127.660487,77043784.9122623,76555476.1432545,80042510.009436,83846367.0506071,87104198.6889885,78513543.8253023,74858985.3646155,78815473.9420184,73341451.0448511,74618064.8631837,79484585.2718989,87052979.3724035,77335497.5124384,85489095.9561952,79997429.0088772,70547453.3363046,84960187.6912216,78933170.6192347,86900078.296248,72398212.4514456,72269496.8590789,67507118.9174551
343.0951,4.043,77630897.164314,73605178.5016112,91165281.7960651,93841577.9959168,89090256.4075358,88765688.6202884,65863640.0188039,63132943.7554608,45708696.1795171,38167360.1738956,35378991.9970738,46262728.9417429,68594317.3886055,52891614.3160573,86026294.18387,96156013.3239285,56194411.9355944,53536854.9894504,34168908.4613325,57215087.3643759,36468185.6733121,52156421.7835908,63317560.1831787,62885620.9321787
2162.56488,2.819,10146254.928189,924604.118054496,628305.348346381,30585590.1836734,12861221.2523642,18394613.9801636,11951191.6993876,13488280.1784704,10832990.0320996,41920347.8294345,11746866.2130488,32165569.3766955,534619.545578671,4531564.79202042,744710.378453626,17557573.5991701,52754973.8704533,47462554.6069801,13507257.3336872,10613130.5937542,9702579.02152943,10744558.8389542,19333357.3907097,5800632.01648579
560.0748,3.34,200806885.566771,300518489.030819,249006156.290289,39758834.3213164,53449569.1325822,19907039.8333201,16862873.429335,17298186.8795075,148739714.924193,12757631.6573112,18882116.0146626,17652279.6327296,416941446.157342,227686457.176928,135796991.485089,362998453.643345,620612343.266654,403818910.123134,16223086.5214355,130061637.185677,19251488.1181784,31212988.0340163,17463899.7536179,18974989.2302707
567.13062,2.995,10912657.2208353,7207838.71961018,11853553.5597063,34722332.7691453,21516738.9486701,32799662.7715904,21454880.9360814,20349280.9146574,12525366.6401223,27964839.9359146,18788086.9227717,14864451.643424,5685443.42590564,16819744.9363103,12569469.1398491,19054701.5800084,53451697.5310746,45295810.5204436,11635139.4393433,12409136.7506574,13174728.5070175,12198164.99885,14901817.8985746,11131162.7801871
533.79976,0.673,43903187.7142254,32554547.634602,36435856.3351527,33298005.7643356,39196889.4614498,53613318.6031457,48604020.4337571,52152425.3184375,50725034.2179927,41909453.5352705,48253115.8912608,36658597.6888277,42476319.7824149,39047776.5329539,42106874.0132889,46593417.4099518,51728175.2637659,44800017.5120164,48013909.6944029,40265922.9016724,36960395.5222083,46671244.0550867,40730611.2511762,47284294.3078372
326.04833,1.018,40315135.5497996,28664299.4817599,28235080.4669481,30632879.3203059,33482421.7604451,53720912.9357235,24836457.2349813,21922363.5819605,19499219.8748079,11094624.2545507,22711963.6054761,17114783.3617372,30869638.0818221,53581302.1106445,28213633.6645128,35714755.459696,22847617.4256579,19746786.2000897,13120845.4738424,21597741.9948879,15599270.0706222,12348138.085646,23493433.458017,17368941.4896466
294.03493,0.798,24658868.9240296,31796487.7757069,30769240.9565631,27215081.2291807,27246390.9813213,34375724.464429,47222603.0062083,54635308.06445,60233949.9001441,39499837.8786117,47943866.7632224,26895901.2382721,28341789.8501458,21050023.2771147,32372889.2502072,25729459.2512703,22011790.8616996,16944312.4555144,48300900.3170731,47201546.5137939,43900825.6107571,46065909.6462781,45110062.4027167,39237791.8701868
158.04268,0.893,47612162.199859,43248441.7094079,44507939.0057262,49948276.5496259,54635306.9988007,58930928.3119072,51424737.1142654,42018155.6163157,46021774.6328439,45705112.2943415,49909640.4079541,34668042.6830902,43742096.8172626,51731605.3658463,37467065.1692137,68450302.1765907,51105151.5310091,52813857.7790125,40482428.3785689,42159166.392144,46849892.8303957,55030604.2941721,43459975.2510618,48457735.1672337
187.0518,0.975,12394875.6634671,16818468.9139531,9388339.34375503,24542726.2634227,12087307.0253626,14652099.5662922,31322983.9882716,31810075.1762419,40751159.2382436,36355018.299752,30644466.9356667,37774734.9223444,18686215.0714369,15613889.2766476,14532309.9867291,20991884.8382738,18231000.0203531,21327821.1706147,37749513.1362781,33989695.7959286,30669509.2185444,55050665.3603964,33696342.2973363,43668065.2894581
388.08806,1.171,17329915.0849351,7872994.17155779,5761188.84688026,32405462.3960968,12996979.7478931,35988224.8647711,10788763.3790166,10191961.570731,8716977.82326317,17375083.603942,14810255.4958983,14900946.6221038,4916383.49499991,9259417.9046303,7852319.96544338,38583981.8340025,47929329.6341679,55554989.9546103,11425868.6264847,19039558.3918601,5353369.39494314,9029434.80230305,7870250.17503658,9659673.8127784
327.11629,0.754,27785883.1437954,39120606.4513535,55980759.5137144,36603128.7957884,56362998.7141576,47816317.7043134,52004983.4132223,54399784.4276932,35169019.7970999,18261364.8901679,45540018.2305043,29747916.3317061,45930362.094144,34687006.5711176,53322752.6756832,42174437.7955406,22893317.6434885,25256096.6212044,52741348.4130092,46219465.035402,28256445.1385916,40954278.7847405,24123260.044003,40386382.945898
381.85091,0.674,39527329.6155316,28694220.9213923,43349956.4706212,40063849.1462982,37727513.4163449,54353897.8307127,48228006.3800836,56383142.303763,54546764.8793012,47126986.2118829,48992992.1826763,44482380.0285417,39182314.70463,45348682.1363328,38273068.4685535,47993294.9317084,49508889.7777037,41350815.7815539,32841918.9176142,38902591.1919309,42521077.2482461,46971435.3779681,49709278.7523156,48155457.1463339
356.09533,1.097,30520772.4718499,27243259.6323287,25626899.5327413,24549602.8171856,27021683.8884664,28298240.9368893,48760903.6670855,37939795.6750514,35675739.6725839,56543717.4550851,50758206.0841184,49838073.4462452,24376262.5624058,14770467.2342883,33276362.3567397,25654324.1971775,39079346.833816,35212018.9874218,34059169.6369424,54111530.0174566,34997628.0911639,40415713.6673079,42002809.9118521,47403785.0897234
468.09902,2.87,43511996.3054212,25250283.8876479,14939757.5992127,33691433.5308307,20970763.0010062,22102032.0260258,10994316.305224,11442947.5190249,8273972.18616934,50171413.4011557,14151981.0363344,28439757.3512781,27383013.8101161,15580908.9126844,25285084.9960388,16628285.4498248,56558955.6074299,52288876.9053803,18412726.3731897,20712284.4626836,17219904.6576165,13176002.0052043,25590819.1711469,15215781.4792274
303.10814,0.739,13553386.4836435,14776271.6889006,25693472.0088432,30281610.0228126,32641284.2885097,41533877.0720894,30689923.9913254,33208748.6312532,38929297.3434293,31817681.6590882,25470438.518792,30471552.0991898,22397581.0544619,28987985.6966474,28764834.7117921,28227561.817448,26159465.8003356,28252651.104675,41557191.7188946,57200286.4539444,42172703.1329312,42721226.0612498,23092251.6199995,36207657.6710795
1386.35664,2.813,19204031.075685,5073943.75394159,3765240.13864671,42114638.9073474,24103973.9741694,28404719.9705802,19446667.5508699,24617091.4265266,16743603.3056075,45435363.4021886,19767674.5802667,41085744.6884337,2771011.32985864,14866354.8026162,4685456.8373293,27048758.2118851,57411641.9121765,44767062.6840984,18189214.5266982,17318721.8558245,16940739.2664438,14874397.2796794,27163513.1833376,12119551.446901
1224.97066,2.764,55673478.5445518,56578401.8415003,57515250.039775,35092589.027704,35703004.2864292,31131281.6243081,29954882.4069716,32551446.1918576,23503423.4868478,36988435.3004918,27098561.4673503,28000167.7578813,43935660.0592062,42396220.7718539,57451327.8028241,38765170.0625888,37447848.1762434,39230428.8828461,18821991.0889765,31049524.006251,29453921.7785385,24963082.1088936,37935816.1231192,32251322.9945251
481.11967,0.838,25120347.8106554,16054871.4245561,9165785.97964251,56726611.0230125,45033304.4283141,49990387.9666433,57727804.7711727,40228860.7099725,36217695.024097,41547759.2346043,50453468.6342148,40613116.7389816,10827290.0922882,21352566.3561496,9921020.09237325,53258932.2473039,44903462.9951794,54318330.6388072,30101001.3449508,50546883.9574304,21893040.8554465,28864836.3957046,30319459.4572274,23327029.2898809
306.03505,0.959,36307409.5379872,30077782.1818547,39336599.4158879,31846573.6707391,32815358.9023392,57956894.9435345,28330798.1875665,25487822.1244296,31470346.3867996,24646899.9370264,34425660.812928,21553477.3799046,26490588.6313221,50878558.8512441,30012137.0039664,45245867.4246605,45860079.6347685,40361508.0966138,21600253.9978268,32409323.0436793,27158893.6104912,19441292.1551717,25998950.7321086,19281323.1685582
497.1161,2.53,18096486.3685716,10369130.2622318,12643308.2229596,1769456.09480057,1296607.30730701,284644.480362188,202774.77151177,240226.005108041,11046210.7056503,613778.233140417,175669.513007912,342888.671521123,27804034.0462278,27909134.4944115,7260832.87150943,25969242.4124029,42540250.5620951,58205812.130632,893807.770249455,7756942.72294034,374099.191571827,1555777.92951556,730327.981770898,567592.33805013
381.08422,3.065,1113232.68289395,12096328.6809201,12194897.067645,20079778.6768615,13693574.686876,7835303.76207791,17112420.5780119,33551117.6054716,33167787.1740324,14867825.1992407,79938283.4146762,23619872.5453297,21947039.4890679,15288597.3958007,5260575.26711439,15147725.6539676,1032817.65998249,2201716.14250743,16964158.2094866,29143790.609596,53379366.0701716,51464746.3642825,34969149.9141145,42773199.8571875
181.07287,2.695,36869064.3174784,35061605.6017469,35406369.8873201,36299190.1748179,48328012.5539212,55409302.9360073,49766910.9679578,35484144.0607018,42256619.2025227,33194076.6251108,41260122.6971098,31756024.2217513,30277976.404181,32748408.7075789,39806614.8554407,47010441.6814645,58491093.4922023,36487140.0360806,32434239.6820597,42801701.7735607,39110484.2932919,34060200.052632,46288050.7587176,35491808.8291652
130.02517,1.136,26607590.4395108,31730195.0799413,27288456.6204983,23832719.3750901,24908581.0949379,26012387.6607962,31014416.8632388,49963727.442776,38179714.0537894,38167041.4777901,36450988.2343564,44133945.4546232,37521168.4113858,58866149.3428237,35406247.4347987,31694345.9412177,26197211.9463799,22441745.9962425,33983969.0257883,43264593.7535866,45206289.181395,50759873.5649575,36654805.8857888,48376762.4384217
208.97542,0.715,40356596.0899339,58938960.4694685,28400685.2489994,23054387.573205,43098037.5500083,9421468.14090196,33082897.7886112,43223678.4267035,37755222.8840334,17761248.2972285,34317132.7074487,11973396.01934,45322565.9086867,31865211.5367356,39924963.902531,32961736.0547094,17097090.9829793,11398831.8986552,37172460.1261708,29510631.0622366,41485050.397739,34860078.0155168,35465035.3168072,41803898.1988245
159.0883,3.076,10405860.2366583,7585836.21931677,6356208.51826307,8648587.98632827,9833114.73988904,4540480.61244999,39248268.3023,19117881.5474765,41121617.6001767,39179640.768382,40534533.787499,17234030.323652,8549696.24115549,3599124.74728134,10474808.6534488,8168274.14689063,12326868.750708,5449147.17248175,20364876.6955115,59254566.0871071,23238296.0658377,19564804.9058378,27886900.432504,14068758.7402845
282.05207,1.066,5701760.87329561,17082421.8915539,22426696.7607286,16506805.8165928,18951550.8377426,7175974.17032213,39430260.2312075,29265685.3391368,26102542.1438697,11973253.7868097,59474729.0855052,12865911.7197305,19430962.3166567,12397133.0182326,17661723.178994,9541613.12549807,1827309.48739004,1229225.30514043,20640427.8808567,54209302.4675634,29984606.2255525,33345568.4152802,28611875.9681193,27522302.1894218
135.90048,1.056,15387664.9384474,24025512.3891146,30399029.4513021,29817860.0928064,52704440.3462432,19680454.286884,21021470.1153054,34710973.5061185,37530224.6880986,17720763.8283947,38713297.4901169,20836458.0072159,36155712.4495099,27930505.1160851,28621933.7787444,20545956.7231751,12277564.2932375,35717865.6155203,45686041.1120104,33751343.1474133,46464862.3698118,30863371.0554015,34685747.4345396,38324256.76818
501.85205,0.669,44086584.5909057,32703070.6337954,41845832.6540366,40353969.599209,32991906.9128083,35302802.2005957,52247000.1191855,33086509.8458139,46915131.5846595,30651681.2097682,33125568.1109339,25626594.2222796,50892014.005332,32060600.6676032,37734394.4217323,51679673.4651359,49766844.1095227,34969550.0151278,46375095.7320616,51634094.3291239,33301658.8085179,35173371.225085,29796937.6634807,32717978.1860161
364.0406,1.026,40890955.2887973,60654269.9092142,27937690.5901476,38039696.7136198,47421084.9424245,44894436.1643011,49604028.5876802,29474487.389864,40458610.2985408,45237288.6399608,55607599.8965681,30077579.8516718,45087025.263994,47938634.1489517,50205561.7625833,51631514.6050553,33367941.9971531,39973884.6283697,30153301.2869366,40933021.6725632,35872385.5286328,36548955.4605546,45479668.9567004,33855949.0467581
106.02508,0.83,28156631.2921083,31104493.9932724,36301705.8657491,17421283.3239674,10503481.5253761,17910500.9711741,14216428.9952704,12051741.9241508,9071008.29057748,9737539.50271811,8654210.92978964,9244072.09264587,28020364.5649368,51260818.2607197,41769179.6184357,9792148.93470486,12812743.234547,16514409.5212556,7143410.99559555,14477057.7466341,12355438.9383652,10730141.4225876,12254753.2968449,16500741.1929778
179.05723,3.537,34474834.2672062,26691964.6879412,23892562.8532864,38645170.1424834,27470272.6883727,27980397.6655065,44074599.7983525,34126667.5610403,36673044.6693322,37932480.8983807,33151603.1282187,18127587.7469461,38482417.3922673,19713961.2740368,30993470.1108178,22475729.5379802,26464097.9594917,20549547.2526905,20739086.9095985,27251073.1387308,27652368.4431566,19690914.3053498,20887048.9125775,26080224.0219994
296.14684,2.862,36528067.4771533,9287696.24960598,25870936.5994541,10555644.8113634,10348499.2205271,20386644.0901006,11436643.0517053,27972849.2673772,14604519.4285681,12473468.194654,14535774.7355432,30841839.4314451,12125226.3446066,10840676.1490768,4921257.92083136,22840448.0782178,19223171.2969781,27728403.7424125,44310831.8042947,10064313.5626826,18728719.2930015,13830400.6551814,15870117.7898993,13203957.5670858
243.04088,1.118,21516169.5193743,1745016.27759825,833944.378485203,6900167.76913763,2981825.58672976,1700251.23721379,1846153.38697865,1307547.79780155,1383367.10858966,30968592.8450902,807282.043388267,13447443.1628859,1117831.85199622,4655697.28072525,1306458.26171141,2244067.8240684,44488847.3264297,36659410.4369015,5371683.13090539,347859.935831375,920869.741479201,1056948.84761183,4499030.45154132,1597942.54425299
188.00759,0.96,16062425.2394029,16524416.7022924,18609026.8511262,25084973.6537697,22487894.2516156,21609910.4146807,37196252.1507617,25047960.6799451,35789711.1714891,23907560.9523945,36992514.9300486,38662037.7563786,17656633.0669964,15353319.1902586,19123087.3846876,21181061.9763944,24697658.1237004,18606678.3468899,30780245.908215,33903335.8292614,37428508.6505808,40103630.1363444,44663425.7313495,40382713.7527641
917.22055,2.91,16376596.551361,39010127.1202589,46115165.1262154,28414279.603958,44437981.7539817,36299265.2587164,28577247.6363807,47964823.3088021,21928841.4868957,16174978.0532628,32097276.5855909,8653464.83465582,23987431.5117409,33380666.912643,32051703.0418727,33938125.3464859,22792168.504124,22818762.4235812,10651646.3137232,36629487.0412571,38847164.2703659,21937162.070361,21445298.4672046,33656983.5679578
585.81343,0.67,44458490.1989875,30506957.4167512,29242557.4155953,31610645.0813876,28265823.4762861,27949103.0009838,41762654.3388071,29864285.3191917,40558271.684861,29017268.1031143,32483621.5114059,30479273.8420074,44494292.2634955,26516518.4331411,35380484.1823817,33030031.2814575,45187686.0852178,31077381.1312968,40700064.2589708,39507478.5598177,28283635.4867055,31267816.9569832,21542665.325972,28021760.8954747
162.05154,1.746,27721599.9237525,22686647.4897647,36292980.8978013,30752091.4050294,21372845.4782953,46188068.9556076,32100623.172599,28535865.3762501,27151725.6250782,24649887.1306972,29593297.1571003,37165769.7555574,26364393.1042282,27484234.0161899,27011912.5865959,35784089.1124044,23499728.4318279,21383704.0887586,18672487.4684205,26418113.9235109,26282922.2732667,25917525.2288915,21330916.4810793,19240568.4409932
382.11724,0.76,9119782.11137659,18891985.1258114,16510698.9587984,11120280.114165,22104480.0401664,7360020.57999987,16019870.0637338,46198467.7015591,19790600.8161348,9273574.80206019,14341537.1832493,16337822.5924296,19463408.4342643,17538823.2160799,25344406.5617445,35237892.0587793,10997417.4944644,7912219.0317813,18947843.1001691,30760347.7019096,24221092.3623416,17461095.1230774,10462049.333166,23806939.2711507
449.12031,1.404,3384932.58921298,2335631.08756376,876334.57689204,30017188.4177096,46677632.6852594,7281224.69710369,38431459.3619616,35234207.9549756,32275094.1830206,18316106.2264755,31654399.5097774,1548581.62646619,1530098.59689337,8314790.47734376,1861082.9069226,33514901.361318,26410549.4200225,12420712.822226,30628974.9610048,29812867.9048608,22551336.4078957,18326797.7476804,34106067.7672869,10952769.1592817
238.03192,1.051,37586953.4911947,51779401.3432195,47257961.0397384,40229426.250584,35785171.0515642,42571439.3053855,34474031.6298956,26777758.3599039,32056513.8246402,46729237.3259617,40658370.128616,17570130.0283334,51794170.175063,49046243.6764936,25427519.6833194,50468700.4206569,17440848.7382783,15240619.1447457,29741788.270808,31744925.452846,24113981.7975389,37848062.4707271,40253690.2279013,39607536.1697278
417.89051,0.668,38724411.4336454,30260851.6537863,32537133.1689218,46790758.6689537,30016789.609275,29127947.2581475,40700845.2919773,27377425.8566966,39462294.0094406,23361541.2558744,27763421.1323976,26141118.5406357,35163698.5375617,24551604.4553313,33736506.3782205,42380803.9887958,37294110.7725399,32979566.093826,43084114.0119196,43051046.8640843,27818542.9186654,30036645.3994599,23463241.5162328,36120776.931045
2323.62079,2.831,3451881.55674689,161581.0301743,167561.175292605,26789115.5359837,4617991.28732958,14148938.6411905,7442384.65178305,5944256.72061568,4102669.971214,39478220.4285843,4124618.36531988,24231694.4671727,154227.619032235,180687.656642259,142037.425153574,11865631.7191079,38535639.2937474,46813717.1454177,6856247.08761874,5086936.5030007,3636320.54358682,2392741.40415701,9560246.33540567,1341162.81111871
504.07587,0.888,21788363.94315,24576734.056253,37408480.656546,34601679.6900347,33150246.8972573,20625308.4184736,13035289.0961246,19005296.0956862,15292357.0657742,45241500.056057,27014956.3803177,54533256.8074826,34879114.0283866,19120478.9464053,1504216.09497576,15382884.990563,31873642.9481631,59811860.7509752,27534564.6738676,20545396.1866465,19597951.2019832,5302608.83129769,12755138.3047433,22642918.7015648
215.93563,2.959,28473906.7908935,26150883.6151856,46892319.7702856,8281294.77378208,15118305.6403487,36366727.3530813,16664753.4667791,13493187.3805789,19335506.3872165,7079279.17469117,15304636.8051441,9077867.86068975,24715737.928015,26635891.3237364,40208337.8842976,14428698.4747223,17890229.4794335,14356400.8545215,9653249.01086713,16981357.81356,14658841.0720171,8690472.5971343,12210595.7504279,11847739.1044364
209.99234,1.027,23745274.110128,35812251.0841095,36904463.6308958,34949231.8200124,37756261.8206453,32245233.647518,32383118.3104214,27873184.6132307,32035944.9929498,26682449.7363751,42271959.9328728,23117205.5522996,46970108.4130258,37533827.0079063,39262311.0842097,34255491.4650445,11286537.4342678,11292781.3006125,24778264.1054835,32666908.4005786,30939919.6126577,31966462.6430901,33031662.9951682,27917956.2438785
1999.51274,2.806,22911300.3902552,10408307.438466,10013521.1348863,33483564.5750151,24293065.7255458,20863318.6449596,16621967.4096667,26602964.8864867,18113438.4311609,40027478.9917521,24729742.8747709,38975675.630532,7475100.22585084,19660827.1572797,10513359.9971047,23816828.9544396,43520951.7685611,47123996.4117942,20711775.6776969,18714625.5849212,22849649.4113974,15828262.4051164,30755209.4450957,16747069.2713318
456.16154,2.416,21243481.5760212,25708033.3828947,13744420.0230219,7972154.35785303,25955708.8582485,23580392.6128277,11938858.3568308,20459610.1720966,32194897.9502565,34817521.0724392,21687442.6493607,13755041.2006367,16640015.4631007,14790429.8065012,18342226.4606921,10777468.3501584,35323314.9270809,28044696.2931044,15289785.1241809,40156322.6651767,47478730.7648672,11060234.9831628,26650839.5873646,29013243.6593957
417.14969,2.459,17351284.3333612,12346354.6397574,15401997.4951147,1305550.09125031,1008829.11019485,327568.668054412,180106.612971937,233131.095372072,9063712.25177933,154984.401701332,143959.195376402,201237.416513179,35951626.9009923,23126184.0213644,8489185.72821506,33842518.2445518,47783835.65317,39377958.9736995,679929.69123203,4563077.36650942,440263.747611054,1527796.35865968,235973.285340483,162530.259628444
197.95335,0.673,37976939.8900803,32308174.1703236,38550979.536602,48260815.241102,38024706.1054976,46806215.7124056,43392266.2262352,42932096.6383067,38275301.1095845,29159167.1503833,41807192.9698928,32729614.0298875,43864364.6926424,34868786.94478,36973379.5362976,45459727.8452652,46347332.6682631,47897651.940566,52472892.5543391,44063236.9261979,39788400.3461414,39037892.5374525,36007670.0073998,36315936.8033122
123.0054,4.939,42448334.5113787,45970486.8816443,43201335.0642857,44605742.5344015,49347924.6331856,43847122.7558562,49860888.4513191,41586327.3152981,56981808.0277468,40684856.7496928,44756656.2368146,44243773.9593996,49386226.2918319,44735435.6671751,45467591.9746452,49719739.322365,42583709.4797885,44996517.7282954,52791711.7698197,49583093.9324321,47405993.8424423,26288925.0999545,44002444.510865,48648030.2726242
141.99212,0.897,25392222.3241017,24445336.8590549,10780283.742415,21834456.6024413,48564912.9328571,11929685.9439782,41775098.2357406,41196556.9753547,35907998.9037043,19961974.8364392,21943214.8840388,8299345.04170398,14267136.1278108,18616321.5756068,31692253.9936565,26483465.2147523,30185651.3620881,17413471.3563419,39142266.6642221,35680351.8736286,31559736.4869639,27406965.9447003,24121487.9958275,28984569.6126302
